title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
FAI,Fairbanks,-148.011993408203,64.80010223388673,50,#ff0000,#000000,0
FAK,Flat Rock,-77.82820129394531,37.52849960327141,50,#ff0000,#000000,0
FAM,Farmington,-90.2340011596679,37.67340087890619,50,#ff0000,#000000,0
FAR,Fargo,-96.85130310058591,46.75339889526364,50,#ff0000,#000000,0
FBC,FLAG CITY,-83.755996704102,40.95529937744099,50,#ff0000,#000000,0
FFM,Frankfurt,8.637089729309091,50.0536994934082,50,#ff0000,#000000,0
FFU,Fairfield,-111.941001892089,40.2748985290527,50,#ff0000,#000000,0
FGT,Farmington,-93.18209838867179,44.63090133666987,50,#ff0000,#000000,0
FIM,Fillmore,-118.880996704101,34.3567008972168,50,#ff0000,#000000,0
FJC,Allentown,-75.4548034667968,40.72669982910148,50,#ff0000,#000000,0
FKN,Franklin,-77.0122985839843,36.71419906616211,50,#ff0000,#000000,0
FLO,Florence,-79.6570968627929,34.23289871215821,50,#ff0000,#000000,0
FLW,Fellows,-119.865997314453,35.0931015014648,50,#ff0000,#000000,0
FMG,Mustang,-119.65599822998,39.53129959106438,50,#ff0000,#000000,0
FML,Fort Mill,-80.9548034667968,34.98910140991211,50,#ff0000,#000000,0
FNT,Flint,-83.7470016479492,42.96680068969721,50,#ff0000,#000000,0
FOD,Fort Dodge,-94.29479980468751,42.61119842529289,50,#ff0000,#000000,0
FOT,Fortuna,-124.235000610351,40.67129898071281,50,#ff0000,#000000,0
FQF,Falcon,-104.621002197265,39.69010162353509,50,#ff0000,#000000,0
FRA,Friant,-119.595001220703,37.1044006347656,50,#ff0000,#000000,0
FRZ,Firenze,11.00329971313469,44.02719879150392,50,#ff0000,#000000,0
FSD,Sioux Falls,-96.78119659423818,43.6495018005371,50,#ff0000,#000000,0
FSM,Fort Smith,-94.271499633789,35.38840103149407,50,#ff0000,#000000,0
FST,Fort Stockton,-102.975997924804,30.95210075378409,50,#ff0000,#000000,0
FTI,Fort Union,-105.136001586914,35.657600402832,50,#ff0000,#000000,0
FTZ,Foristell,-90.97129821777341,38.69449996948239,50,#ff0000,#000000,0
FUZ,Ranger,-97.17939758300778,32.88949966430656,50,#ff0000,#000000,0
FWA,Fort Wayne,-85.1881027221679,40.97909927368159,50,#ff0000,#000000,0
FXU,Polk,-93.21790313720699,31.11160087585441,50,#ff0000,#000000,0
FYU,Fort Yukon,-145.276992797851,66.5743026733398,50,#ff0000,#000000,0
GAG,Gage,-99.8800964355468,36.34370040893549,50,#ff0000,#000000,0
GAL,Galena,-156.776992797851,64.7381973266601,50,#ff0000,#000000,0
GAS,Gassim,43.77959823608391,26.29809951782221,50,#ff0000,#000000,0
GBN,Gila Bend,-112.674003601074,32.956298828125,50,#ff0000,#000000,0
GCK,Garden City,-100.724998474121,37.91910171508781,50,#ff0000,#000000,0
GCV,Greene County,-88.486099243164,31.09799957275389,50,#ff0000,#000000,0
GDM,Gardner,-72.05819702148432,42.54600143432613,50,#ff0000,#000000,0
GED,Gedern,9.249159812927253,50.41189956665028,50,#ff0000,#000000,0
GEF,Greenville,-83.7830963134765,30.55130004882809,50,#ff0000,#000000,0
GEG,Spokane,-117.626998901367,47.56489944457999,50,#ff0000,#000000,0
GEP,Gopher,-93.3731994628906,45.14569854736318,50,#ff0000,#000000,0
GFL,Glens Falls,-73.6118011474609,43.34170150756832,50,#ff0000,#000000,0
GFS,Goffs,-115.176002502441,35.13109970092769,50,#ff0000,#000000,0
GGG,Gregg Co,-94.75319671630861,32.41780090332033,50,#ff0000,#000000,0
GGT,Georgetown,-75.8266983032226,42.78900146484371,50,#ff0000,#000000,0
GHM,Graham,-87.4517974853515,35.83409881591791,50,#ff0000,#000000,0
GID,Lyudao,121.486000061035,22.67280006408691,50,#ff0000,#000000,0
GIJ,Gipper,-86.3183975219726,41.76860046386712,50,#ff0000,#000000,0
GIZ,Jazan,42.5775985717773,16.90769958496089,50,#ff0000,#000000,0
GLD,Goodland,-101.692001342773,39.38790130615227,50,#ff0000,#000000,0
GLL,Gill,-104.553001403808,40.5038986206054,50,#ff0000,#000000,0
GMN,Gorman,-118.861000061035,34.80400085449211,50,#ff0000,#000000,0
GNA,Guayana,-62.7517013549804,8.29613971710204,50,#ff0000,#000000,0
GNV,Gators,-82.2730026245117,29.69210052490228,50,#ff0000,#000000,0
GOC,Daigo,140.350006103515,36.74440002441402,50,#ff0000,#000000,0
GPT,Gulfport,-89.07679748535149,30.40679931640618,50,#ff0000,#000000,0
GQO,Choo Choo,-85.15339660644531,34.96129989624022,50,#ff0000,#000000,0
GRB,Green Bay,-88.19490051269528,44.55519866943351,50,#ff0000,#000000,0
GRD,Greenwood,-82.1541976928711,34.25159835815431,50,#ff0000,#000000,0
GRI,Grand Island,-98.31479644775389,40.98400115966791,50,#ff0000,#000000,0
GRY,Guriat,37.28659820556643,31.4125995635986,50,#ff0000,#000000,0
GSH,Goshen,-86.0279998779296,41.5251998901367,50,#ff0000,#000000,0
GSO,Greensboro,-79.9764022827148,36.0457000732421,50,#ff0000,#000000,0
GTC,Niigata,139.115005493164,37.95830154418941,50,#ff0000,#000000,0
GTF,Great Falls,-111.412002563476,47.45000076293942,50,#ff0000,#000000,0
GTH,Guthrie,-100.335998535156,33.7783012390136,50,#ff0000,#000000,0
GTK,Grand Turk,-71.13439941406249,21.44070053100581,50,#ff0000,#000000,0
GUP,Gallup,-108.873001098632,35.4760017395019,50,#ff0000,#000000,0
GUS,Grissom,-86.1517028808593,40.64490127563472,50,#ff0000,#000000,0
GVE,Gordonsville,-78.1529006958007,38.0135993957519,50,#ff0000,#000000,0
GVO,Gaviota,-120.091003417968,34.5312995910644,50,#ff0000,#000000,0
GXU,Mc Guire,-74.5962982177734,40.00949859619141,50,#ff0000,#000000,0
HAB,Hamadan Mil,48.70809936523428,35.1805992126464,50,#ff0000,#000000,0
HAB,Hamilton,-88.0124969482421,34.1950988769531,50,#ff0000,#000000,0
HAM,Hamburg,10.20499992370602,53.68560028076168,50,#ff0000,#000000,0
HAR,Harrisburg,-77.06960296630861,40.3022003173828,50,#ff0000,#000000,0
HBR,Hobart,-99.0634002685546,34.86660003662103,50,#ff0000,#000000,0
HCH,Hinch Mountain,-84.9785003662109,35.78099822998043,50,#ff0000,#000000,0
HCM,Harcum,-76.7114028930664,37.44869995117179,50,#ff0000,#000000,0
HCN,Hengchun,120.844001770019,21.92810058593751,50,#ff0000,#000000,0
HCT,Hayes Center,-100.924003601074,40.45410156250001,50,#ff0000,#000000,0
HEC,Hector,-116.462997436523,34.79700088500969,50,#ff0000,#000000,0
HFR,Hafr Al-Batin,46.12950134277342,28.3304996490478,50,#ff0000,#000000,0
HGO,Hugo,-103.621002197265,38.81750106811522,50,#ff0000,#000000,0
HIA,Whitehall,-112.169998168945,45.86180114746089,50,#ff0000,#000000,0
HIL,Hail,41.6828002929687,27.42510032653801,50,#ff0000,#000000,0
HKC,Kagoshima,130.58299255371,31.69720077514641,50,#ff0000,#000000,0
HLC,Hill City,-100.225997924804,39.25870132446282,50,#ff0000,#000000,0
HLG,Houlung,120.782997131347,24.63999938964842,50,#ff0000,#000000,0
HLI,Holly Springs,-89.4964981079101,34.7703018188476,50,#ff0000,#000000,0
HLN,Helena,-111.953002929687,46.6068000793457,50,#ff0000,#000000,0
HLV,Hallsville,-92.1281967163086,39.1134986877441,50,#ff0000,#000000,0
HML,Humboldt,-97.1178970336914,48.86920166015618,50,#ff0000,#000000,0
HMV,Holston Mountain,-82.1296005249023,36.4370994567871,50,#ff0000,#000000,0
HNL,Honolulu,-157.929992675781,21.3083000183105,50,#ff0000,#000000,0
HNN,Henderson,-82.02619934082028,38.7541007995605,50,#ff0000,#000000,0
HOB,Hobbs,-103.268997192382,32.63819885253903,50,#ff0000,#000000,0
HON,Huron,-98.3110961914062,44.44010162353511,50,#ff0000,#000000,0
HPW,Hopewell,-77.11589813232422,37.3288993835449,50,#ff0000,#000000,0
HQM,Hoquiam,-124.149002075195,46.94699859619141,50,#ff0000,#000000,0
HRS,Harris,-83.9157028198242,34.943000793457,50,#ff0000,#000000,0
HRV,Harvey,-90.00299835205068,29.8502006530761,50,#ff0000,#000000,0
HSA,Al Ahsa,49.48400115966792,25.27910041809078,50,#ff0000,#000000,0
HSV,Hoedspruit,31.0475997924804,-24.3472003936767,50,#ff0000,#000000,0
HTO,Hampton,-72.3167037963867,40.91899871826169,50,#ff0000,#000000,0
HUH,Whatcom,-122.579002380371,48.94530105590819,50,#ff0000,#000000,0
HUP,Hudspeth,-105.375999450683,31.5687007904052,50,#ff0000,#000000,0
HVE,Hanksville,-110.699996948242,38.41680145263669,50,#ff0000,#000000,0
HVQ,Charleston,-81.7698974609375,38.34970092773429,50,#ff0000,#000000,0
HYK,Lexington,-84.47250366210929,37.96640014648431,50,#ff0000,#000000,0
HYS,Hays,-99.2768020629882,38.84759902954103,50,#ff0000,#000000,0
HZN,Hazen,-118.998001098632,39.51639938354488,50,#ff0000,#000000,0
IAH,Humble,-95.34570312499999,29.95689964294431,50,#ff0000,#000000,0
ICT,Wichita,-97.58380126953121,37.74530029296869,50,#ff0000,#000000,0
IDU,Industry,-96.5622024536132,29.95610046386711,50,#ff0000,#000000,0
IFI,Kingfisher,-98.0038986206054,35.80530166625972,50,#ff0000,#000000,0
IGB,Bigbee,-88.5136032104492,33.4855003356933,50,#ff0000,#000000,0
IHD,Indian Head,-79.3583984375,39.97420120239247,50,#ff0000,#000000,0
IIU,Louisville,-85.5774002075195,38.10350036621092,50,#ff0000,#000000,0
ILA,Williams,-122.027000427246,39.07109832763668,50,#ff0000,#000000,0
ILC,Wilson Creek,-114.393997192382,38.25019836425781,50,#ff0000,#000000,0
ILM,Wilmington,-77.874397277832,34.35169982910149,50,#ff0000,#000000,0
IMB,Kimberly,-119.711997985839,44.6483993530273,50,#ff0000,#000000,0
INK,Wink,-103.244003295898,31.87479972839349,50,#ff0000,#000000,0
INL,International Falls,-93.4057006835937,48.56579971313473,50,#ff0000,#000000,0
INW,Winslow,-110.794998168945,35.0615997314453,50,#ff0000,#000000,0
IOW,Iowa City,-91.61329650878902,41.51900100707999,50,#ff0000,#000000,0
IPL,Imperial,-115.509002685546,32.74890136718752,50,#ff0000,#000000,0
IRK,Kirksville,-92.59169769287111,40.13499832153322,50,#ff0000,#000000,0
IRQ,Colliers,-82.1621017456054,33.70740127563472,50,#ff0000,#000000,0
