title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
TR,Tr,19.71170043945311,41.41830062866212, small,#ff0000,#000000,0
TRL,Troll,3.723870038986226,60.64519882202138, small,#ff0000,#000000,0
TW,Tarawa,173.143005371093,1.376999974250785, small,#ff0000,#000000,0
UL,Ulundi,31.42060089111319,-28.3150997161865, small,#ff0000,#000000,0
VEA,Svea,16.65010070800782,77.85980224609368, small,#ff0000,#000000,0
VIN,Vinnytsia,28.62050056457512,49.2397003173828, small,#ff0000,#000000,0
WES,Westerland,8.339900016784654,54.9104995727539, small,#ff0000,#000000,0
WL,Barrow,-3.264859914779663,54.12720108032219, small,#ff0000,#000000,0
WOL,Wolverhampton,-2.261820077896115,52.51580047607418, small,#ff0000,#000000,0
XCG,Castlegar,-117.66300201416,49.25220108032219, small,#ff0000,#000000,0
XL,Sioux Lookout,-91.89859771728511,50.11780166625972, small,#ff0000,#000000,0
XPP,Kamloops,-120.459999084472,50.70610046386712, small,#ff0000,#000000,0
XYF,Penticton,-119.603996276855,49.45249938964842, small,#ff0000,#000000,0
Y3,Bonnyville,-110.744003295898,54.30640029907222, small,#ff0000,#000000,0
Y5,Slave Lake,-114.776000976562,55.29439926147462, small,#ff0000,#000000,0
YCF,Campbellford,-77.70279693603499,44.33309936523399, small,#ff0000,#000000,0
YMT,Chiboo,-74.4955978393554,49.79940032958978, small,#ff0000,#000000,0
YPX,Puvirnituq Que,-77.2795028686523,60.0435981750488, small,#ff0000,#000000,0
YU,Kapuskasing,-82.46489715576172,49.41199874877928, small,#ff0000,#000000,0
YWT,Waterloo,-80.379302978516,43.45869827270499, small,#ff0000,#000000,0
Z2,Rainbow Lake,-119.41300201416,58.49499893188472, small,#ff0000,#000000,0
ZND,Zweibrucken,7.395780086517347,49.20930099487298, small,#ff0000,#000000,0
ZS,Coral Harbour,-83.30310058593749,64.14859771728509, small,#ff0000,#000000,0
