title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
DOV,Dover,-75.467300415039,39.13230133056643,50,#ff0000,#000000,0
DWG,Warrington,-86.5208969116211,30.47820091247548,50,#ff0000,#000000,0
DYS,Dyess,-99.8571014404296,32.41849899291989,50,#ff0000,#000000,0
DZF,Dezful,48.416900634766,32.416301727295,50,#ff0000,#000000,0
EDF,Elmendorf,-149.768997192382,61.25500106811521,50,#ff0000,#000000,0
EDN,Edinburgh,138.613006591796,-34.7047004699707,50,#ff0000,#000000,0
EFD,Ellington,-95.1596984863281,29.60600090026849,50,#ff0000,#000000,0
EHV,Eindhoven,5.375000000000001,51.44810104370112,50,#ff0000,#000000,0
EIL,Eielson,-147.093994140625,64.65380096435541,50,#ff0000,#000000,0
ELF,Elefsis,23.55879974365228,38.06510162353512,50,#ff0000,#000000,0
ERD,Erding,11.95279979705811,48.3247985839843,50,#ff0000,#000000,0
ERH,Erhac,38.08620071411128,38.4416007995605,50,#ff0000,#000000,0
ERZ,Erzurum,41.15309906005849,39.95880126953119,50,#ff0000,#000000,0
ESK,Eskisehir,30.6063003540039,39.78369903564448,50,#ff0000,#000000,0
ESL,East Sale,147.154006958007,-38.1021995544433,50,#ff0000,#000000,0
ETI,Etimesgut,32.6745986938476,39.95750045776361,50,#ff0000,#000000,0
EVS,Evenes,16.67510032653801,68.49130249023432,50,#ff0000,#000000,0
FAL,Falconara,13.299500465393,43.57690048217768,50,#ff0000,#000000,0
FFA,Fairford,-1.797610044479374,51.68170166015618,50,#ff0000,#000000,0
FFO,Patterson,-84.0554962158203,39.81900024414058,50,#ff0000,#000000,0
FLE,Flesland,5.213590145111078,60.29999923706048,50,#ff0000,#000000,0
FMH,Otis,-70.5139007568359,41.6595993041992,50,#ff0000,#000000,0
FMT,Hofu,131.546005249023,34.03829956054678,50,#ff0000,#000000,0
FOE,Forbes,-95.6612014770507,38.94739913940428,50,#ff0000,#000000,0
FOK,Suffolk Co,-72.6317977905273,40.83779907226558,50,#ff0000,#000000,0
GBL,Giebelstadt,9.950169563293443,49.6435012817382,50,#ff0000,#000000,0
GBR,Gibraltar,-5.342720031738278,36.14289855957031,50,#ff0000,#000000,0
GFA,Malmstrom,-111.181999206542,47.50410079956048,50,#ff0000,#000000,0
GFT,Gifu,136.858993530273,35.39139938354487,50,#ff0000,#000000,0
GHE,Ghedi,10.27670001983639,45.44029998779293,50,#ff0000,#000000,0
GIO,Gioia Del Colle,16.90130043029781,40.8013000488281,50,#ff0000,#000000,0
GIX,Geilenkirchen,6.045199871063214,50.96329879760739,50,#ff0000,#000000,0
GRA,Grazzanise,14.0887002944946,41.06000137329101,50,#ff0000,#000000,0
GRF,Grafenwohr,11.9383001327514,49.69129943847649,50,#ff0000,#000000,0
GRO,Grosseto,11.07740020751951,42.76029968261712,50,#ff0000,#000000,0
GSB,Seymour Johnson,-77.97160339355459,35.33499908447262,50,#ff0000,#000000,0
GZR,Gilze Rijen,4.933609962463361,51.56610107421869,50,#ff0000,#000000,0
HIF,Hill,-111.963996887207,41.12049865722651,50,#ff0000,#000000,0
HLN,Hualien,121.616996765136,24.028600692749,50,#ff0000,#000000,0
HMN,Holloman,-106.109001159667,32.86209869384759,50,#ff0000,#000000,0
HNT,Hohn,9.538669586181637,54.31079864501952,50,#ff0000,#000000,0
HOZ,Holzdorf,13.1990003585815,51.76670074462892,50,#ff0000,#000000,0
HRT,Hurlburt,-86.69029998779291,30.42799949645989,50,#ff0000,#000000,0
HST,Homestead,-80.3794021606445,25.4895000457763,50,#ff0000,#000000,0
HSU,Hsinchu,120.938003540039,24.82169914245599,50,#ff0000,#000000,0
HTO,Hato,-68.9550018310546,12.1899995803833,50,#ff0000,#000000,0
HTY,Hat Yai,100.391998291015,6.9302201271057,50,#ff0000,#000000,0
HUM,Hummelfjell,11.26830005645748,62.43259811401361,50,#ff0000,#000000,0
HUT,Hyakuri,140.414993286132,36.1883010864257,50,#ff0000,#000000,0
HVT,Hachinohe,141.470001220703,40.5558013916015,50,#ff0000,#000000,0
HXW,Screaming Eagle,-87.49189758300778,36.676399230957,50,#ff0000,#000000,0
HYE,Hyeres,6.147500038146991,43.1007995605468,50,#ff0000,#000000,0
IAB,Mc Connell,-97.2682037353515,37.62189865112298,50,#ff0000,#000000,0
IAG,Niagara Falls,-78.96029663085932,43.11249923706048,50,#ff0000,#000000,0
IFN,Esfahan,51.82469940185541,32.74639892578119,50,#ff0000,#000000,0
IGL,Ingolstadt,11.56980037689202,48.7178001403808,50,#ff0000,#000000,0
IJT,Iwo Jima,141.317001342773,24.78420066833493,50,#ff0000,#000000,0
INS,Indian Springs,-115.669998168945,36.58499908447261,50,#ff0000,#000000,0
ISA,Istrana,12.1169004440307,45.68749999999999,50,#ff0000,#000000,0
ITR,Istres,4.926919937133807,43.5261001586914,50,#ff0000,#000000,0
IWY,Iswahyudi,111.43699645996,-7.610730171203615,50,#ff0000,#000000,0
JAT,Kanoya,130.830001831054,31.36280059814452,50,#ff0000,#000000,0
JBT,Omura,129.932006835937,32.92580032348631,50,#ff0000,#000000,0
JDT,Utsunomiya,139.876007080078,36.51689910888668,50,#ff0000,#000000,0
JSK,Jask,57.7839012145996,25.64620018005372,50,#ff0000,#000000,0
JWN,Jungwon,127.891998291015,37.0331001281738,50,#ff0000,#000000,0
KAF,Kandahar,65.84860229492182,31.5056991577148,50,#ff0000,#000000,0
KAN,Gangneung,128.951995849609,37.75830078124999,50,#ff0000,#000000,0
KAR,Karup,9.008600234985336,56.29669952392569,50,#ff0000,#000000,0
KER,Kerman,56.95840072631829,30.26449966430659,50,#ff0000,#000000,0
KFK,Afyon,30.61759948730462,38.71760177612298,50,#ff0000,#000000,0
KHE,Gimhae,128.949996948242,35.18109893798818,50,#ff0000,#000000,0
KIA,Kabul,69.38899993896477,34.56250000000001,50,#ff0000,#000000,0
KIH,Kish Island,54.00999832153319,26.52330017089839,50,#ff0000,#000000,0
KJT,Komatsujima,134.626007080078,34.00410079956048,50,#ff0000,#000000,0
KLC,Kaklic,26.9738006591796,38.51399993896478,50,#ff0000,#000000,0
KLI,Kasteli,25.32999992370598,35.19609832763668,50,#ff0000,#000000,0
KLM,Kalamata,22.01889991760252,37.07669830322261,50,#ff0000,#000000,0
KNO,Kautokeino,23.023000717163,69.0188980102539,50,#ff0000,#000000,0
KON,Konya,32.56610107421871,37.9989013671875,50,#ff0000,#000000,0
KPS,Kamphaeng Saen,99.91230010986315,14.09109973907471,50,#ff0000,#000000,0
KRK,Kirkuk,44.34790039062501,35.47119903564449,50,#ff0000,#000000,0
KRN,Kotroni,23.9528007507324,38.13859939575188,50,#ff0000,#000000,0
KRP,Kavala,24.61599922180169,40.91569900512687,50,#ff0000,#000000,0
KRT,Khorat,102.072998046875,14.9350004196167,50,#ff0000,#000000,0
KSH,Kermanshah,47.0278015136718,34.31110000610352,50,#ff0000,#000000,0
KSR,Kayseri,35.4775009155273,38.7635993957519,50,#ff0000,#000000,0
KSS,Kinloss,-3.535109996795649,57.65930175781249,50,#ff0000,#000000,0
KSY,Kelly,-98.5810012817382,29.39159965515131,50,#ff0000,#000000,0
KTR,Kithira,22.95109939575191,36.30250167846678,50,#ff0000,#000000,0
KUT,Kutahya,30.01289939880373,39.42990112304678,50,#ff0000,#000000,0
KWJ,Gwangju,126.800003051757,35.11880111694331,50,#ff0000,#000000,0
LAB,Landsberg,10.88080024719229,48.0652999877929,50,#ff0000,#000000,0
LAG,Laage,12.28629970550532,53.91979980468751,50,#ff0000,#000000,0
LAJ,Lajes,-27.115400314331,38.71329879760739,50,#ff0000,#000000,0
LAR,Larisa,22.5065994262695,39.6545982360839,50,#ff0000,#000000,0
LCH,Lechfeld,10.85900020599358,48.1904983520507,50,#ff0000,#000000,0
LCK,Rickenbacker,-82.92880249023429,39.80820083618156,50,#ff0000,#000000,0
LDV,Landivisiau,-4.15631008148194,48.52830123901362,50,#ff0000,#000000,0
LEE,Leeming,-1.536870002746575,54.29710006713861,50,#ff0000,#000000,0
LFI,Langley,-76.35939788818358,37.08560180664059,50,#ff0000,#000000,0
LHT,Hamamatsu,137.710006713867,34.74720001220702,50,#ff0000,#000000,0
LKH,Lakenheath,0.547963976860042,52.4063987731933,50,#ff0000,#000000,0
LKI,Lakeside,-92.1850967407226,46.84500122070312,50,#ff0000,#000000,0
LKU,Sungshan,121.427001953125,25.07609939575188,50,#ff0000,#000000,0
LMN,Limnos,25.2455997467041,39.9324989318847,50,#ff0000,#000000,0
LOB,Lop Buri,100.661003112792,14.88059997558589,50,#ff0000,#000000,0
LOO,Linton On Ouse,-1.249040007591249,54.05049896240229,50,#ff0000,#000000,0
LOR,Lorient,-3.441169977188105,47.76150131225581,50,#ff0000,#000000,0
LRF,Jacksonville,-92.15769958496091,34.918098449707,50,#ff0000,#000000,0
LST,Lista,6.625810146331776,58.10150146484371,50,#ff0000,#000000,0
LSV,Nellis,-115.025001525878,36.24470138549799,50,#ff0000,#000000,0
LUF,Luke,-112.379997253417,33.53770065307612,50,#ff0000,#000000,0
LUK,Leuchars,-2.863670110702519,56.37279891967769,50,#ff0000,#000000,0
LWD,Leeuwarden,5.751939773559558,53.22359848022461,50,#ff0000,#000000,0
LXI,Luxeuil,6.357110023498551,47.78319931030271,50,#ff0000,#000000,0
LYE,Lyneham,-1.9922399520874,51.5101013183593,50,#ff0000,#000000,0
MAA,Al Asad,42.4388008117675,33.7835998535156,50,#ff0000,#000000,0
MAM,Marham,0.5532640218734697,52.64730072021479,50,#ff0000,#000000,0
MAT,Al Taqaddum,43.59389877319329,33.33950042724603,50,#ff0000,#000000,0
MCF,Macdill,-82.5134963989257,27.86120033264158,50,#ff0000,#000000,0
MDM,Mont De Marsan,-0.5043889880180408,43.9099006652832,50,#ff0000,#000000,0
MEN,Menderes,27.15810012817381,38.2983016967773,50,#ff0000,#000000,0
MET,Metz,6.129389762878437,49.06689834594721,50,#ff0000,#000000,0
MIB,Deering,-101.365997314453,48.4154014587402,50,#ff0000,#000000,0
MIJ,Michael,-112.921997070312,40.19160079956049,50,#ff0000,#000000,0
MIK,Mikra,22.99169921875,40.4580993652343,50,#ff0000,#000000,0
MIT,Mishima,131.138000488281,34.77170181274409,50,#ff0000,#000000,0
MJF,Arvilla,-96.0614013671875,33.06629943847649,50,#ff0000,#000000,0
MKA,Mikra,22.97669982910151,40.5175018310546,50,#ff0000,#000000,0
MKG,Magong,119.62799835205,23.56170082092281,50,#ff0000,#000000,0
MLD,Mildenhall,0.4882690012455182,52.36330032348631,50,#ff0000,#000000,0
MLS,Milos,24.53000068664549,36.7057991027832,50,#ff0000,#000000,0
MLT,Minami Torishima,153.983993530273,24.29529953002923,50,#ff0000,#000000,0
MNI,Merzifon,35.5396995544433,40.83560180664061,50,#ff0000,#000000,0
MNL,Amendola,15.71000003814689,41.53789901733391,50,#ff0000,#000000,0
MOB,Taszar,17.91950035095208,46.3969993591308,50,#ff0000,#000000,0
MOJ,Montijo,-9.033220291137695,38.70880126953119,50,#ff0000,#000000,0
MOS,Mosjoen,13.30850028991691,65.87770080566402,50,#ff0000,#000000,0
MRN,Moron,-5.619639873504642,37.17319869995109,50,#ff0000,#000000,0
MSD,Mashhad,59.64849853515619,36.23310089111318,50,#ff0000,#000000,0
MTC,Selfridge,-82.831802368164,42.6129989624023,50,#ff0000,#000000,0
MTN,Martin,-76.4113006591796,39.33089828491212,50,#ff0000,#000000,0
MTP,Mount Pleasant,-58.45700073242179,-51.82419967651362,50,#ff0000,#000000,0
MTR,Monte Real,-8.890139579772946,39.83259963989249,50,#ff0000,#000000,0
MUO,Mountain Home,-115.875,43.04050064086907,50,#ff0000,#000000,0
MXF,Maxwell,-86.3683013916015,32.37929916381829,50,#ff0000,#000000,0
MXR,Almaza,31.35729980468751,30.09219932556151,50,#ff0000,#000000,0
MXT,Matsushima,141.225997924804,38.4039001464843,50,#ff0000,#000000,0
MZT,Maizuru,135.425994873046,35.54809951782221,50,#ff0000,#000000,0
NAY,Nancy,5.951829910278317,48.58359909057612,50,#ff0000,#000000,0
NBC,Beaufort,-80.717300415039,32.47900009155271,50,#ff0000,#000000,0
NBS,Barking Sands,-159.785003662109,22.03759956359861,50,#ff0000,#000000,0
NBW,Guantanamo Bay Ns,-75.2184982299804,19.90999984741212,50,#ff0000,#000000,0
NCA,New River,-77.4402999877929,34.70709991455071,50,#ff0000,#000000,0
NCZ,Autec,-77.7699966430664,24.70330047607419,50,#ff0000,#000000,0
NDJ,Bucholz,167.72900390625,8.721199989318844,50,#ff0000,#000000,0
NDO,Nordholz,8.653499603271486,53.76900100707999,50,#ff0000,#000000,0
NEG,Neubrandenburg,13.30869960784911,53.6046981811523,50,#ff0000,#000000,0
NEL,Lakehurst,-74.3531036376953,40.0369987487793,50,#ff0000,#000000,0
NEU,Neuburg,11.21100044250482,48.71250152587892,50,#ff0000,#000000,0
NEU,Iwakuni,132.2319946289061,34.14080047607418,50,#ff0000,#000000,0
NFG,Camp Pendleton,-117.387001037597,33.27439880371089,50,#ff0000,#000000,0
NFL,Fallon,-118.705001831054,39.4169006347656,50,#ff0000,#000000,0
NFO,Futenma,127.744003295898,26.26709938049309,50,#ff0000,#000000,0
NFW,Fort Worth Nas Jrb,-97.43949890136712,32.77149963378901,50,#ff0000,#000000,0
NGF,Kaneohe,-157.764007568359,21.45050048828118,50,#ff0000,#000000,0
NGS,Santa Rosa,-86.9375,30.61490058898918,50,#ff0000,#000000,0
NGU,Chambers,-76.2772979736328,36.93999862670891,50,#ff0000,#000000,0
NHT,Nyutabaru,131.453994750976,32.08029937744141,50,#ff0000,#000000,0
NHZ,Brunswick,-69.9218978881836,43.87350082397462,50,#ff0000,#000000,0
NID,China Lake,-117.690002441406,35.68790054321282,50,#ff0000,#000000,0
NIM,Nimes,4.419559955596943,43.74580001831049,50,#ff0000,#000000,0
NIP,Jacksonville,-81.67510223388672,30.23489952087402,50,#ff0000,#000000,0
NJA,Atsugi,139.453994750976,35.44580078124999,50,#ff0000,#000000,0
NJK,El Centro,-115.680999755859,32.8317985534668,50,#ff0000,#000000,0
NJM,Bogue Mcalf,-77.0271987915039,34.68960189819328,50,#ff0000,#000000,0
NJW,Joe Williams,-88.8352966308593,32.79510116577142,50,#ff0000,#000000,0
NKT,Cherry Point,-76.8748016357421,34.90219879150389,50,#ff0000,#000000,0
NKW,Diego Garcia,72.41200256347652,-7.316830158233643,50,#ff0000,#000000,0
NKX,Miramar,-117.154998779296,32.86970138549798,50,#ff0000,#000000,0
NLC,Lemoore,-119.966003417968,36.34410095214841,50,#ff0000,#000000,0
NMM,Meridian,-88.54530334472649,32.578498840332,50,#ff0000,#000000,0
NOG,Orange Grove,-98.04260253906249,27.89529991149901,50,#ff0000,#000000,0
NPA,Pensacola,-87.31649780273429,30.35799980163567,50,#ff0000,#000000,0
NQI,Kingsville,-97.80549621582028,27.4993000030517,50,#ff0000,#000000,0
NQX,Key West,-81.68229675292959,24.5800991058349,50,#ff0000,#000000,0
NRB,Mayport,-81.4231033325195,30.38859939575191,50,#ff0000,#000000,0
NRR,Roosevelt Roads,-65.6433029174804,18.2338008880615,50,#ff0000,#000000,0
NRS,Imperial Beach,-117.110000610351,32.56420135498039,50,#ff0000,#000000,0
NSD,Beaver,-118.441001892089,32.88000106811521,50,#ff0000,#000000,0
NSE,Whiting,-87.0179977416992,30.72400093078609,50,#ff0000,#000000,0
NSI,San Nicolas Island,-119.458000183105,33.23509979248043,50,#ff0000,#000000,0
NSY,Navy Sigonella,14.92150020599361,37.4002990722656,50,#ff0000,#000000,0
NTD,Point Mugu,-119.122001647949,34.12329864501952,50,#ff0000,#000000,0
NTU,Oceana,-76.0370025634765,36.8241996765136,50,#ff0000,#000000,0
NUC,San Clemente,-118.580001831054,33.02690124511711,50,#ff0000,#000000,0
NUD,Adak,-176.673995971679,51.87129974365227,50,#ff0000,#000000,0
NUE,Jinhae,128.697998046875,35.13560104370113,50,#ff0000,#000000,0
NUQ,Moffett,-122.057998657226,37.4323997497558,50,#ff0000,#000000,0
NUW,Whidbey Island,-122.662002563476,48.35490036010738,50,#ff0000,#000000,0
NWA,Nowra,150.533004760742,-34.9500007629394,50,#ff0000,#000000,0
NXP,Coyote,-116.156997680664,34.29669952392568,50,#ff0000,#000000,0
NXX,Willow Grove,-75.1463012695312,40.19449996948239,50,#ff0000,#000000,0
NYL,Yuma,-114.612998962402,32.64680099487299,50,#ff0000,#000000,0
NZY,North Island,-117.216003417968,32.70259857177727,50,#ff0000,#000000,0
OAN,Orléans,1.759580016136173,47.98939895629879,50,#ff0000,#000000,0
OCT,Ozuki,131.050003051757,34.04420089721679,50,#ff0000,#000000,0
ODH,Odiham,-0.9484919905662625,51.23279953002928,50,#ff0000,#000000,0
OFF,Offutt,-95.9000015258789,41.11719894409178,50,#ff0000,#000000,0
OKB,Kabul,69.21600341796868,34.56330108642568,50,#ff0000,#000000,0
OMT,Ominato,141.136001586914,41.23080062866209,50,#ff0000,#000000,0
ORG,Orange,4.866059780120837,44.13930130004879,50,#ff0000,#000000,0
ORL,Orland,9.623709678649899,63.6810989379882,50,#ff0000,#000000,0
ORT,Ortanova,15.78419971466058,41.39970016479489,50,#ff0000,#000000,0
OSB,Osnabruck,8.285499572753924,52.20169830322262,50,#ff0000,#000000,0
OTJ,Mostar,17.85289955139162,43.27470016479491,50,#ff0000,#000000,0
OVR,Ovar,-8.643349647521962,40.8870010375976,50,#ff0000,#000000,0
OYA,Andoya,16.1443996429443,69.28630065917959,50,#ff0000,#000000,0
PAM,Tyndall,-85.57240295410152,30.07399940490721,50,#ff0000,#000000,0
PCK,Prachuap,99.8102035522461,11.80350017547598,50,#ff0000,#000000,0
PEA,Pearce,116.016998291015,-31.673900604248,50,#ff0000,#000000,0
PED,Perdasdefogu,9.443329811096186,39.66920089721679,50,#ff0000,#000000,0
PHA,Pafos,32.48419952392568,34.73509979248042,50,#ff0000,#000000,0
PIA,Piacenza,9.720560073852544,44.9171981811523,50,#ff0000,#000000,0
PIN,Pisa,10.4322996139526,43.72029876708979,50,#ff0000,#000000,0
PIT,Pingtung South,120.459999084472,22.67070007324209,50,#ff0000,#000000,0
PLA,Paya Lebar,103.912002563476,1.373370051383977,50,#ff0000,#000000,0
POB,Pope,-79.01969909667962,35.16849899291988,50,#ff0000,#000000,0
PSL,Phitsanulok,100.275001525878,16.79140090942379,50,#ff0000,#000000,0
QYW,Qayyarah West,43.12519836425781,35.76720046997069,50,#ff0000,#000000,0
RCA,Ellsworth,-103.101997375488,44.13899993896478,50,#ff0000,#000000,0
RDR,Red River,-97.4057998657226,47.95719909667961,50,#ff0000,#000000,0
RDY,Sardy,-106.858001708984,39.21329879760739,50,#ff0000,#000000,0
RIC,Richmond,150.798995971679,-33.60739898681641,50,#ff0000,#000000,0
RIV,Rivolto,13.0883998870849,45.99570083618157,50,#ff0000,#000000,0
RIV,March,-117.275001525878,33.90650177001952,50,#ff0000,#000000,0
RKL,Iraklion,25.2227993011474,35.32979965209961,50,#ff0000,#000000,0
RMS,Ramstein,7.585649967193597,49.43470001220699,50,#ff0000,#000000,0
ROD,Rodos,28.08250045776363,36.34109878540029,50,#ff0000,#000000,0
ROE,Ronne,14.75590038299562,55.06190109252928,50,#ff0000,#000000,0
ROI,Roi Namur,167.473999023437,9.395409584045398,50,#ff0000,#000000,0
RPA,Karpathos,27.16530036926261,35.42119979858391,50,#ff0000,#000000,0
RYG,Rygge,10.77960014343258,59.3791999816894,50,#ff0000,#000000,0
RYM,Camp Ripley,-94.35500335693361,46.09099960327138,50,#ff0000,#000000,0
SAL,Salon,5.102809906005872,43.6118011474609,50,#ff0000,#000000,0
SAN,Santorini,25.48189926147459,36.39749908447259,50,#ff0000,#000000,0
SAN,Seosan,126.4820022583,36.71009826660151,50,#ff0000,#000000,0
SAT,St Athan,-3.434969902038578,51.40639877319331,50,#ff0000,#000000,0
SAZ,Sarzana,9.938890457153331,44.07559967041011,50,#ff0000,#000000,0
SCN,Sacheon,128.078002929687,35.097599029541,50,#ff0000,#000000,0
SDI,Saint-Dizier,4.889190196990971,48.63700103759761,50,#ff0000,#000000,0
SHP,Sheppard,-98.4872970581054,33.98260116577141,50,#ff0000,#000000,0
SHT,Shimofusa,140.0099945068351,35.80189895629881,50,#ff0000,#000000,0
SIG,Sigonella,14.9709997177124,37.39590072631831,50,#ff0000,#000000,0
SKA,Fairchild,-117.662002563476,47.61069869995113,50,#ff0000,#000000,0
SKE,Scott,-89.8516006469726,38.54539871215821,50,#ff0000,#000000,0
SKL,Skopelos,23.61129951477051,39.18119812011712,50,#ff0000,#000000,0
SKY,Skyros,24.49169921874999,38.9761009216308,50,#ff0000,#000000,0
SMG,St Mawgan,-5.030250072479243,50.4345016479492,50,#ff0000,#000000,0
SOA,Sola,5.635260105133058,58.87580108642568,50,#ff0000,#000000,0
SOL,Seoul,127.105003356933,37.4287986755371,50,#ff0000,#000000,0
SPA,Spangdahlem,6.697700023651114,49.97900009155269,50,#ff0000,#000000,0
SQQ,Siauliai,23.40239906311031,55.89039993286131,50,#ff0000,#000000,0
SRT,Surat Thani,99.13159942626953,9.133040428161618,50,#ff0000,#000000,0
SSB,Soesterberg,5.275559902191156,52.12829971313472,50,#ff0000,#000000,0
SSC,Shaw,-80.4662017822265,33.97779846191399,50,#ff0000,#000000,0
